"","iso_code","country","continent","col_name","rate"
"1712","CAF","Central African Republic","Africa","icu_patients_per_million",100
"1713","CAF","Central African Republic","Africa","hosp_patients",100
"1714","CAF","Central African Republic","Africa","hosp_patients_per_million",100
"1715","CAF","Central African Republic","Africa","weekly_icu_admissions",100
"1716","CAF","Central African Republic","Africa","weekly_icu_admissions_per_million",100
"1717","CAF","Central African Republic","Africa","weekly_hosp_admissions",100
"1718","CAF","Central African Republic","Africa","weekly_hosp_admissions_per_million",100
"1719","CAF","Central African Republic","Africa","total_tests",100
"1720","CAF","Central African Republic","Africa","new_tests",100
"1721","CAF","Central African Republic","Africa","total_tests_per_thousand",100
"1722","CAF","Central African Republic","Africa","new_tests_per_thousand",100
"1723","CAF","Central African Republic","Africa","new_tests_smoothed",100
"1724","CAF","Central African Republic","Africa","new_tests_smoothed_per_thousand",100
"1725","CAF","Central African Republic","Africa","tests_per_case",100
"1726","CAF","Central African Republic","Africa","positive_rate",100
"1727","CAF","Central African Republic","Africa","extreme_poverty",100
"1728","CAF","Central African Republic","Africa","female_smokers",100
"1729","CAF","Central African Republic","Africa","male_smokers",100
"1730","CAF","Central African Republic","Africa","GDP_per_unit_of_energy_use_constant",100
"1731","CAF","Central African Republic","Africa","total_deaths",26.95
"1732","CAF","Central African Republic","Africa","total_deaths_per_million",26.95
"1733","CAF","Central African Republic","Africa","reproduction_rate",26.17
"1734","CAF","Central African Republic","Africa","new_cases_smoothed",2.34
"1735","CAF","Central African Republic","Africa","new_deaths_smoothed",2.34
"1736","CAF","Central African Republic","Africa","new_cases_smoothed_per_million",2.34
"1737","CAF","Central African Republic","Africa","new_deaths_smoothed_per_million",2.34
"1738","CAF","Central African Republic","Africa","stringency_index",1.17
"1739","CAF","Central African Republic","Africa","continent",0
"1740","CAF","Central African Republic","Africa","location",0
"1741","CAF","Central African Republic","Africa","date",0
"1742","CAF","Central African Republic","Africa","total_cases",0
"1743","CAF","Central African Republic","Africa","new_cases",0
"1744","CAF","Central African Republic","Africa","new_deaths",0
"1745","CAF","Central African Republic","Africa","total_cases_per_million",0
"1746","CAF","Central African Republic","Africa","new_cases_per_million",0
"1747","CAF","Central African Republic","Africa","new_deaths_per_million",0
"1748","CAF","Central African Republic","Africa","tests_units",0
"1749","CAF","Central African Republic","Africa","population",0
"1750","CAF","Central African Republic","Africa","population_density",0
"1751","CAF","Central African Republic","Africa","median_age",0
"1752","CAF","Central African Republic","Africa","aged_65_older",0
"1753","CAF","Central African Republic","Africa","aged_70_older",0
"1754","CAF","Central African Republic","Africa","gdp_per_capita",0
"1755","CAF","Central African Republic","Africa","cardiovasc_death_rate",0
"1756","CAF","Central African Republic","Africa","diabetes_prevalence",0
"1757","CAF","Central African Republic","Africa","handwashing_facilities",0
"1758","CAF","Central African Republic","Africa","hospital_beds_per_thousand",0
"1759","CAF","Central African Republic","Africa","life_expectancy",0
"1760","CAF","Central African Republic","Africa","human_development_index",0
"1761","CAF","Central African Republic","Africa","Country_Clasification",0
"1762","CAF","Central African Republic","Africa","Government_Type",0
"1763","CAF","Central African Republic","Africa","Corruption_preception",0
"1764","CAF","Central African Republic","Africa","Development_Status",0
"1765","CAF","Central African Republic","Africa","Land_Conditions",0
"1766","CAF","Central African Republic","Africa","Population_total",0
"1767","CAF","Central African Republic","Africa","Urban_population_PC_of_total_population",0
"1768","CAN","Canada","America","icu_patients",100
"1769","CAN","Canada","America","icu_patients_per_million",100
"1770","CAN","Canada","America","hosp_patients",100
"1771","CAN","Canada","America","hosp_patients_per_million",100
"1772","CAN","Canada","America","weekly_icu_admissions",100
"1773","CAN","Canada","America","weekly_icu_admissions_per_million",100
"1774","CAN","Canada","America","weekly_hosp_admissions",100
"1775","CAN","Canada","America","weekly_hosp_admissions_per_million",100
"1776","CAN","Canada","America","handwashing_facilities",100
"1777","CAN","Canada","America","reproduction_rate",25.6
"1778","CAN","Canada","America","new_tests_smoothed",23.8
"1779","CAN","Canada","America","new_tests_smoothed_per_thousand",23.8
"1780","CAN","Canada","America","tests_per_case",23.8
"1781","CAN","Canada","America","positive_rate",23.8
"1782","CAN","Canada","America","new_tests",23.19
"1783","CAN","Canada","America","new_tests_per_thousand",23.19
"1784","CAN","Canada","America","total_tests",22.29
"1785","CAN","Canada","America","total_tests_per_thousand",22.29
"1786","CAN","Canada","America","total_deaths",21.08
"1787","CAN","Canada","America","total_deaths_per_million",21.08
"1788","CAN","Canada","America","total_cases",7.83
"1789","CAN","Canada","America","total_cases_per_million",7.83
"1790","CAN","Canada","America","new_cases_smoothed",1.81
"1791","CAN","Canada","America","new_deaths_smoothed",1.81
"1792","CAN","Canada","America","new_cases_smoothed_per_million",1.81
"1793","CAN","Canada","America","new_deaths_smoothed_per_million",1.81
"1794","CAN","Canada","America","stringency_index",1.81
"1795","CAN","Canada","America","continent",0
"1796","CAN","Canada","America","location",0
"1797","CAN","Canada","America","date",0
"1798","CAN","Canada","America","new_cases",0
"1799","CAN","Canada","America","new_deaths",0
"1800","CAN","Canada","America","new_cases_per_million",0
"1801","CAN","Canada","America","new_deaths_per_million",0
"1802","CAN","Canada","America","tests_units",0
"1803","CAN","Canada","America","population",0
"1804","CAN","Canada","America","population_density",0
"1805","CAN","Canada","America","median_age",0
"1806","CAN","Canada","America","aged_65_older",0
"1807","CAN","Canada","America","aged_70_older",0
"1808","CAN","Canada","America","gdp_per_capita",0
"1809","CAN","Canada","America","extreme_poverty",0
"1810","CAN","Canada","America","cardiovasc_death_rate",0
"1811","CAN","Canada","America","diabetes_prevalence",0
"1812","CAN","Canada","America","female_smokers",0
"1813","CAN","Canada","America","male_smokers",0
"1814","CAN","Canada","America","hospital_beds_per_thousand",0
"1815","CAN","Canada","America","life_expectancy",0
"1816","CAN","Canada","America","human_development_index",0
"1817","CAN","Canada","America","Country_Clasification",0
"1818","CAN","Canada","America","Government_Type",0
"1819","CAN","Canada","America","Corruption_preception",0
"1820","CAN","Canada","America","Development_Status",0
"1821","CAN","Canada","America","Land_Conditions",0
"1822","CAN","Canada","America","GDP_per_unit_of_energy_use_constant",0
"1823","CAN","Canada","America","Population_total",0
"1824","CAN","Canada","America","Urban_population_PC_of_total_population",0
"1825","CHE","Switzerland","Europe","icu_patients",100
"1826","CHE","Switzerland","Europe","icu_patients_per_million",100
"1827","CHE","Switzerland","Europe","hosp_patients",100
"1828","CHE","Switzerland","Europe","hosp_patients_per_million",100
"1829","CHE","Switzerland","Europe","weekly_icu_admissions",100
"1830","CHE","Switzerland","Europe","weekly_icu_admissions_per_million",100
"1831","CHE","Switzerland","Europe","weekly_hosp_admissions",100
"1832","CHE","Switzerland","Europe","weekly_hosp_admissions_per_million",100
"1833","CHE","Switzerland","Europe","extreme_poverty",100
"1834","CHE","Switzerland","Europe","handwashing_facilities",100
"1835","CHE","Switzerland","Europe","reproduction_rate",23.8
"1836","CHE","Switzerland","Europe","total_deaths",19.88
"1837","CHE","Switzerland","Europe","total_deaths_per_million",19.88
"1838","CHE","Switzerland","Europe","tests_per_case",19.88
"1839","CHE","Switzerland","Europe","positive_rate",19.88
"1840","CHE","Switzerland","Europe","total_cases",17.17
"1841","CHE","Switzerland","Europe","total_cases_per_million",17.17
"1842","CHE","Switzerland","Europe","new_tests_smoothed",9.94
"1843","CHE","Switzerland","Europe","new_tests_smoothed_per_thousand",9.94
"1844","CHE","Switzerland","Europe","total_tests",8.43
"1845","CHE","Switzerland","Europe","new_tests",8.43
"1846","CHE","Switzerland","Europe","total_tests_per_thousand",8.43
"1847","CHE","Switzerland","Europe","new_tests_per_thousand",8.43
"1848","CHE","Switzerland","Europe","new_cases_smoothed",1.81
"1849","CHE","Switzerland","Europe","new_deaths_smoothed",1.81
"1850","CHE","Switzerland","Europe","new_cases_smoothed_per_million",1.81
"1851","CHE","Switzerland","Europe","new_deaths_smoothed_per_million",1.81
"1852","CHE","Switzerland","Europe","stringency_index",1.2
"1853","CHE","Switzerland","Europe","continent",0
"1854","CHE","Switzerland","Europe","location",0
"1855","CHE","Switzerland","Europe","date",0
"1856","CHE","Switzerland","Europe","new_cases",0
"1857","CHE","Switzerland","Europe","new_deaths",0
"1858","CHE","Switzerland","Europe","new_cases_per_million",0
"1859","CHE","Switzerland","Europe","new_deaths_per_million",0
"1860","CHE","Switzerland","Europe","tests_units",0
"1861","CHE","Switzerland","Europe","population",0
"1862","CHE","Switzerland","Europe","population_density",0
"1863","CHE","Switzerland","Europe","median_age",0
"1864","CHE","Switzerland","Europe","aged_65_older",0
"1865","CHE","Switzerland","Europe","aged_70_older",0
"1866","CHE","Switzerland","Europe","gdp_per_capita",0
"1867","CHE","Switzerland","Europe","cardiovasc_death_rate",0
"1868","CHE","Switzerland","Europe","diabetes_prevalence",0
"1869","CHE","Switzerland","Europe","female_smokers",0
"1870","CHE","Switzerland","Europe","male_smokers",0
"1871","CHE","Switzerland","Europe","hospital_beds_per_thousand",0
"1872","CHE","Switzerland","Europe","life_expectancy",0
"1873","CHE","Switzerland","Europe","human_development_index",0
"1874","CHE","Switzerland","Europe","Country_Clasification",0
"1875","CHE","Switzerland","Europe","Government_Type",0
"1876","CHE","Switzerland","Europe","Corruption_preception",0
"1877","CHE","Switzerland","Europe","Development_Status",0
"1878","CHE","Switzerland","Europe","Land_Conditions",0
"1879","CHE","Switzerland","Europe","GDP_per_unit_of_energy_use_constant",0
"1880","CHE","Switzerland","Europe","Population_total",0
"1881","CHE","Switzerland","Europe","Urban_population_PC_of_total_population",0
"1882","CHL","Chile","America","icu_patients",100
"1883","CHL","Chile","America","icu_patients_per_million",100
"1884","CHL","Chile","America","hosp_patients",100
"1885","CHL","Chile","America","hosp_patients_per_million",100
"1886","CHL","Chile","America","weekly_icu_admissions",100
"1887","CHL","Chile","America","weekly_icu_admissions_per_million",100
"1888","CHL","Chile","America","weekly_hosp_admissions",100
"1889","CHL","Chile","America","weekly_hosp_admissions_per_million",100
"1890","CHL","Chile","America","handwashing_facilities",100
"1891","CHL","Chile","America","new_tests_smoothed",10.49
"1892","CHL","Chile","America","new_tests_smoothed_per_thousand",10.49
"1893","CHL","Chile","America","tests_per_case",10.49
"1894","CHL","Chile","America","positive_rate",10.49
"1895","CHL","Chile","America","reproduction_rate",8.99
"1896","CHL","Chile","America","total_tests",7.87
"1897","CHL","Chile","America","new_tests",7.87
"1898","CHL","Chile","America","total_tests_per_thousand",7.87
"1899","CHL","Chile","America","new_tests_per_thousand",7.87
"1900","CHL","Chile","America","total_deaths",6.74
"1901","CHL","Chile","America","total_deaths_per_million",6.74
"1902","CHL","Chile","America","new_cases_smoothed",1.87
"1903","CHL","Chile","America","new_deaths_smoothed",1.87
"1904","CHL","Chile","America","new_cases_smoothed_per_million",1.87
"1905","CHL","Chile","America","new_deaths_smoothed_per_million",1.87
"1906","CHL","Chile","America","stringency_index",1.12
"1907","CHL","Chile","America","continent",0
"1908","CHL","Chile","America","location",0
"1909","CHL","Chile","America","date",0
"1910","CHL","Chile","America","total_cases",0
"1911","CHL","Chile","America","new_cases",0
"1912","CHL","Chile","America","new_deaths",0
"1913","CHL","Chile","America","total_cases_per_million",0
"1914","CHL","Chile","America","new_cases_per_million",0
"1915","CHL","Chile","America","new_deaths_per_million",0
"1916","CHL","Chile","America","tests_units",0
"1917","CHL","Chile","America","population",0
"1918","CHL","Chile","America","population_density",0
"1919","CHL","Chile","America","median_age",0
"1920","CHL","Chile","America","aged_65_older",0
"1921","CHL","Chile","America","aged_70_older",0
"1922","CHL","Chile","America","gdp_per_capita",0
"1923","CHL","Chile","America","extreme_poverty",0
"1924","CHL","Chile","America","cardiovasc_death_rate",0
"1925","CHL","Chile","America","diabetes_prevalence",0
"1926","CHL","Chile","America","female_smokers",0
"1927","CHL","Chile","America","male_smokers",0
"1928","CHL","Chile","America","hospital_beds_per_thousand",0
"1929","CHL","Chile","America","life_expectancy",0
"1930","CHL","Chile","America","human_development_index",0
"1931","CHL","Chile","America","Country_Clasification",0
"1932","CHL","Chile","America","Government_Type",0
"1933","CHL","Chile","America","Corruption_preception",0
"1934","CHL","Chile","America","Development_Status",0
"1935","CHL","Chile","America","Land_Conditions",0
"1936","CHL","Chile","America","GDP_per_unit_of_energy_use_constant",0
"1937","CHL","Chile","America","Population_total",0
"1938","CHL","Chile","America","Urban_population_PC_of_total_population",0
"1939","CHN","China","Asia","icu_patients",100
"1940","CHN","China","Asia","icu_patients_per_million",100
"1941","CHN","China","Asia","hosp_patients",100
"1942","CHN","China","Asia","hosp_patients_per_million",100
"1943","CHN","China","Asia","weekly_icu_admissions",100
"1944","CHN","China","Asia","weekly_icu_admissions_per_million",100
"1945","CHN","China","Asia","weekly_hosp_admissions",100
"1946","CHN","China","Asia","weekly_hosp_admissions_per_million",100
"1947","CHN","China","Asia","new_tests",100
"1948","CHN","China","Asia","new_tests_per_thousand",100
"1949","CHN","China","Asia","new_tests_smoothed",100
"1950","CHN","China","Asia","new_tests_smoothed_per_thousand",100
"1951","CHN","China","Asia","tests_per_case",100
"1952","CHN","China","Asia","positive_rate",100
"1953","CHN","China","Asia","handwashing_facilities",100
"1954","CHN","China","Asia","total_tests",99.4
"1955","CHN","China","Asia","total_tests_per_thousand",99.4
"1956","CHN","China","Asia","reproduction_rate",10.84
"1957","CHN","China","Asia","total_deaths",3.31
"1958","CHN","China","Asia","total_deaths_per_million",3.31
"1959","CHN","China","Asia","new_cases_smoothed",1.81
"1960","CHN","China","Asia","new_deaths_smoothed",1.81
"1961","CHN","China","Asia","new_cases_smoothed_per_million",1.81
"1962","CHN","China","Asia","new_deaths_smoothed_per_million",1.81
"1963","CHN","China","Asia","stringency_index",1.81
"1964","CHN","China","Asia","continent",0
"1965","CHN","China","Asia","location",0
"1966","CHN","China","Asia","date",0
"1967","CHN","China","Asia","total_cases",0
"1968","CHN","China","Asia","new_cases",0
"1969","CHN","China","Asia","new_deaths",0
"1970","CHN","China","Asia","total_cases_per_million",0
"1971","CHN","China","Asia","new_cases_per_million",0
"1972","CHN","China","Asia","new_deaths_per_million",0
"1973","CHN","China","Asia","tests_units",0
"1974","CHN","China","Asia","population",0
"1975","CHN","China","Asia","population_density",0
"1976","CHN","China","Asia","median_age",0
"1977","CHN","China","Asia","aged_65_older",0
"1978","CHN","China","Asia","aged_70_older",0
"1979","CHN","China","Asia","gdp_per_capita",0
"1980","CHN","China","Asia","extreme_poverty",0
"1981","CHN","China","Asia","cardiovasc_death_rate",0
"1982","CHN","China","Asia","diabetes_prevalence",0
"1983","CHN","China","Asia","female_smokers",0
"1984","CHN","China","Asia","male_smokers",0
"1985","CHN","China","Asia","hospital_beds_per_thousand",0
"1986","CHN","China","Asia","life_expectancy",0
"1987","CHN","China","Asia","human_development_index",0
"1988","CHN","China","Asia","Country_Clasification",0
"1989","CHN","China","Asia","Government_Type",0
"1990","CHN","China","Asia","Corruption_preception",0
"1991","CHN","China","Asia","Development_Status",0
"1992","CHN","China","Asia","Land_Conditions",0
"1993","CHN","China","Asia","GDP_per_unit_of_energy_use_constant",0
"1994","CHN","China","Asia","Population_total",0
"1995","CHN","China","Asia","Urban_population_PC_of_total_population",0
"1996","CIV","Cote d'Ivoire","Africa","icu_patients",100
"1997","CIV","Cote d'Ivoire","Africa","icu_patients_per_million",100
"1998","CIV","Cote d'Ivoire","Africa","hosp_patients",100
"1999","CIV","Cote d'Ivoire","Africa","hosp_patients_per_million",100
"2000","CIV","Cote d'Ivoire","Africa","weekly_icu_admissions",100
"2001","CIV","Cote d'Ivoire","Africa","weekly_icu_admissions_per_million",100
"2002","CIV","Cote d'Ivoire","Africa","weekly_hosp_admissions",100
"2003","CIV","Cote d'Ivoire","Africa","weekly_hosp_admissions_per_million",100
"2004","CIV","Cote d'Ivoire","Africa","female_smokers",100
"2005","CIV","Cote d'Ivoire","Africa","male_smokers",100
"2006","CIV","Cote d'Ivoire","Africa","hospital_beds_per_thousand",100
"2007","CIV","Cote d'Ivoire","Africa","new_tests",16.28
"2008","CIV","Cote d'Ivoire","Africa","new_tests_per_thousand",16.28
"2009","CIV","Cote d'Ivoire","Africa","new_tests_smoothed",14.73
"2010","CIV","Cote d'Ivoire","Africa","new_tests_smoothed_per_thousand",14.73
"2011","CIV","Cote d'Ivoire","Africa","tests_per_case",14.73
"2012","CIV","Cote d'Ivoire","Africa","positive_rate",14.73
"2013","CIV","Cote d'Ivoire","Africa","total_tests",13.95
"2014","CIV","Cote d'Ivoire","Africa","total_tests_per_thousand",13.95
"2015","CIV","Cote d'Ivoire","Africa","reproduction_rate",10.47
"2016","CIV","Cote d'Ivoire","Africa","total_deaths",6.2
"2017","CIV","Cote d'Ivoire","Africa","total_deaths_per_million",6.2
"2018","CIV","Cote d'Ivoire","Africa","stringency_index",3.88
"2019","CIV","Cote d'Ivoire","Africa","new_cases_smoothed",1.55
"2020","CIV","Cote d'Ivoire","Africa","new_deaths_smoothed",1.55
"2021","CIV","Cote d'Ivoire","Africa","new_cases_smoothed_per_million",1.55
"2022","CIV","Cote d'Ivoire","Africa","new_deaths_smoothed_per_million",1.55
"2023","CIV","Cote d'Ivoire","Africa","continent",0
"2024","CIV","Cote d'Ivoire","Africa","location",0
"2025","CIV","Cote d'Ivoire","Africa","date",0
"2026","CIV","Cote d'Ivoire","Africa","total_cases",0
"2027","CIV","Cote d'Ivoire","Africa","new_cases",0
"2028","CIV","Cote d'Ivoire","Africa","new_deaths",0
"2029","CIV","Cote d'Ivoire","Africa","total_cases_per_million",0
"2030","CIV","Cote d'Ivoire","Africa","new_cases_per_million",0
"2031","CIV","Cote d'Ivoire","Africa","new_deaths_per_million",0
"2032","CIV","Cote d'Ivoire","Africa","tests_units",0
"2033","CIV","Cote d'Ivoire","Africa","population",0
"2034","CIV","Cote d'Ivoire","Africa","population_density",0
"2035","CIV","Cote d'Ivoire","Africa","median_age",0
"2036","CIV","Cote d'Ivoire","Africa","aged_65_older",0
"2037","CIV","Cote d'Ivoire","Africa","aged_70_older",0
"2038","CIV","Cote d'Ivoire","Africa","gdp_per_capita",0
"2039","CIV","Cote d'Ivoire","Africa","extreme_poverty",0
"2040","CIV","Cote d'Ivoire","Africa","cardiovasc_death_rate",0
"2041","CIV","Cote d'Ivoire","Africa","diabetes_prevalence",0
"2042","CIV","Cote d'Ivoire","Africa","handwashing_facilities",0
"2043","CIV","Cote d'Ivoire","Africa","life_expectancy",0
"2044","CIV","Cote d'Ivoire","Africa","human_development_index",0
"2045","CIV","Cote d'Ivoire","Africa","Country_Clasification",0
"2046","CIV","Cote d'Ivoire","Africa","Government_Type",0
"2047","CIV","Cote d'Ivoire","Africa","Corruption_preception",0
"2048","CIV","Cote d'Ivoire","Africa","Development_Status",0
"2049","CIV","Cote d'Ivoire","Africa","Land_Conditions",0
"2050","CIV","Cote d'Ivoire","Africa","GDP_per_unit_of_energy_use_constant",0
"2051","CIV","Cote d'Ivoire","Africa","Population_total",0
"2052","CIV","Cote d'Ivoire","Africa","Urban_population_PC_of_total_population",0
"2053","CMR","Cameroon","Africa","icu_patients",100
"2054","CMR","Cameroon","Africa","icu_patients_per_million",100
"2055","CMR","Cameroon","Africa","hosp_patients",100
"2056","CMR","Cameroon","Africa","hosp_patients_per_million",100
"2057","CMR","Cameroon","Africa","weekly_icu_admissions",100
"2058","CMR","Cameroon","Africa","weekly_icu_admissions_per_million",100
"2059","CMR","Cameroon","Africa","weekly_hosp_admissions",100
"2060","CMR","Cameroon","Africa","weekly_hosp_admissions_per_million",100
"2061","CMR","Cameroon","Africa","total_tests",100
"2062","CMR","Cameroon","Africa","new_tests",100
"2063","CMR","Cameroon","Africa","total_tests_per_thousand",100
"2064","CMR","Cameroon","Africa","new_tests_per_thousand",100
"2065","CMR","Cameroon","Africa","new_tests_smoothed",100
"2066","CMR","Cameroon","Africa","new_tests_smoothed_per_thousand",100
"2067","CMR","Cameroon","Africa","tests_per_case",100
"2068","CMR","Cameroon","Africa","positive_rate",100
"2069","CMR","Cameroon","Africa","female_smokers",100
"2070","CMR","Cameroon","Africa","male_smokers",100
"2071","CMR","Cameroon","Africa","reproduction_rate",12.26
"2072","CMR","Cameroon","Africa","total_deaths",5.36
"2073","CMR","Cameroon","Africa","total_deaths_per_million",5.36
"2074","CMR","Cameroon","Africa","stringency_index",1.15
"2075","CMR","Cameroon","Africa","total_cases",0.77
"2076","CMR","Cameroon","Africa","new_cases",0.77
"2077","CMR","Cameroon","Africa","new_cases_smoothed",0.77
"2078","CMR","Cameroon","Africa","new_deaths",0.77
"2079","CMR","Cameroon","Africa","new_deaths_smoothed",0.77
"2080","CMR","Cameroon","Africa","total_cases_per_million",0.77
"2081","CMR","Cameroon","Africa","new_cases_per_million",0.77
"2082","CMR","Cameroon","Africa","new_cases_smoothed_per_million",0.77
"2083","CMR","Cameroon","Africa","new_deaths_per_million",0.77
"2084","CMR","Cameroon","Africa","new_deaths_smoothed_per_million",0.77
"2085","CMR","Cameroon","Africa","continent",0
"2086","CMR","Cameroon","Africa","location",0
"2087","CMR","Cameroon","Africa","date",0
"2088","CMR","Cameroon","Africa","tests_units",0
"2089","CMR","Cameroon","Africa","population",0
"2090","CMR","Cameroon","Africa","population_density",0
"2091","CMR","Cameroon","Africa","median_age",0
"2092","CMR","Cameroon","Africa","aged_65_older",0
"2093","CMR","Cameroon","Africa","aged_70_older",0
"2094","CMR","Cameroon","Africa","gdp_per_capita",0
"2095","CMR","Cameroon","Africa","extreme_poverty",0
"2096","CMR","Cameroon","Africa","cardiovasc_death_rate",0
"2097","CMR","Cameroon","Africa","diabetes_prevalence",0
"2098","CMR","Cameroon","Africa","handwashing_facilities",0
"2099","CMR","Cameroon","Africa","hospital_beds_per_thousand",0
"2100","CMR","Cameroon","Africa","life_expectancy",0
"2101","CMR","Cameroon","Africa","human_development_index",0
"2102","CMR","Cameroon","Africa","Country_Clasification",0
"2103","CMR","Cameroon","Africa","Government_Type",0
"2104","CMR","Cameroon","Africa","Corruption_preception",0
"2105","CMR","Cameroon","Africa","Development_Status",0
"2106","CMR","Cameroon","Africa","Land_Conditions",0
"2107","CMR","Cameroon","Africa","GDP_per_unit_of_energy_use_constant",0
"2108","CMR","Cameroon","Africa","Population_total",0
"2109","CMR","Cameroon","Africa","Urban_population_PC_of_total_population",0
"2110","COD","Congo, Dem. Rep.","Africa","icu_patients",100
"2111","COD","Congo, Dem. Rep.","Africa","icu_patients_per_million",100
"2112","COD","Congo, Dem. Rep.","Africa","hosp_patients",100
"2113","COD","Congo, Dem. Rep.","Africa","hosp_patients_per_million",100
"2114","COD","Congo, Dem. Rep.","Africa","weekly_icu_admissions",100
"2115","COD","Congo, Dem. Rep.","Africa","weekly_icu_admissions_per_million",100
"2116","COD","Congo, Dem. Rep.","Africa","weekly_hosp_admissions",100
"2117","COD","Congo, Dem. Rep.","Africa","weekly_hosp_admissions_per_million",100
"2118","COD","Congo, Dem. Rep.","Africa","total_tests",100
"2119","COD","Congo, Dem. Rep.","Africa","total_tests_per_thousand",100
"2120","COD","Congo, Dem. Rep.","Africa","female_smokers",100
"2121","COD","Congo, Dem. Rep.","Africa","male_smokers",100
"2122","COD","Congo, Dem. Rep.","Africa","hospital_beds_per_thousand",100
"2123","COD","Congo, Dem. Rep.","Africa","new_tests_smoothed",52.12
"2124","COD","Congo, Dem. Rep.","Africa","new_tests_smoothed_per_thousand",52.12
"2125","COD","Congo, Dem. Rep.","Africa","tests_per_case",52.12
"2126","COD","Congo, Dem. Rep.","Africa","positive_rate",52.12
"2127","COD","Congo, Dem. Rep.","Africa","new_tests",23.17
"2128","COD","Congo, Dem. Rep.","Africa","new_tests_per_thousand",23.17
"2129","COD","Congo, Dem. Rep.","Africa","reproduction_rate",12.74
"2130","COD","Congo, Dem. Rep.","Africa","total_deaths",3.47
"2131","COD","Congo, Dem. Rep.","Africa","total_deaths_per_million",3.47
"2132","COD","Congo, Dem. Rep.","Africa","new_cases_smoothed",1.54
"2133","COD","Congo, Dem. Rep.","Africa","new_deaths_smoothed",1.54
"2134","COD","Congo, Dem. Rep.","Africa","new_cases_smoothed_per_million",1.54
"2135","COD","Congo, Dem. Rep.","Africa","new_deaths_smoothed_per_million",1.54
"2136","COD","Congo, Dem. Rep.","Africa","stringency_index",1.54
"2137","COD","Congo, Dem. Rep.","Africa","continent",0
"2138","COD","Congo, Dem. Rep.","Africa","location",0
"2139","COD","Congo, Dem. Rep.","Africa","date",0
"2140","COD","Congo, Dem. Rep.","Africa","total_cases",0
"2141","COD","Congo, Dem. Rep.","Africa","new_cases",0
"2142","COD","Congo, Dem. Rep.","Africa","new_deaths",0
"2143","COD","Congo, Dem. Rep.","Africa","total_cases_per_million",0
"2144","COD","Congo, Dem. Rep.","Africa","new_cases_per_million",0
"2145","COD","Congo, Dem. Rep.","Africa","new_deaths_per_million",0
"2146","COD","Congo, Dem. Rep.","Africa","tests_units",0
"2147","COD","Congo, Dem. Rep.","Africa","population",0
"2148","COD","Congo, Dem. Rep.","Africa","population_density",0
"2149","COD","Congo, Dem. Rep.","Africa","median_age",0
"2150","COD","Congo, Dem. Rep.","Africa","aged_65_older",0
"2151","COD","Congo, Dem. Rep.","Africa","aged_70_older",0
"2152","COD","Congo, Dem. Rep.","Africa","gdp_per_capita",0
"2153","COD","Congo, Dem. Rep.","Africa","extreme_poverty",0
"2154","COD","Congo, Dem. Rep.","Africa","cardiovasc_death_rate",0
"2155","COD","Congo, Dem. Rep.","Africa","diabetes_prevalence",0
"2156","COD","Congo, Dem. Rep.","Africa","handwashing_facilities",0
"2157","COD","Congo, Dem. Rep.","Africa","life_expectancy",0
"2158","COD","Congo, Dem. Rep.","Africa","human_development_index",0
"2159","COD","Congo, Dem. Rep.","Africa","Country_Clasification",0
"2160","COD","Congo, Dem. Rep.","Africa","Government_Type",0
"2161","COD","Congo, Dem. Rep.","Africa","Corruption_preception",0
"2162","COD","Congo, Dem. Rep.","Africa","Development_Status",0
"2163","COD","Congo, Dem. Rep.","Africa","Land_Conditions",0
"2164","COD","Congo, Dem. Rep.","Africa","GDP_per_unit_of_energy_use_constant",0
"2165","COD","Congo, Dem. Rep.","Africa","Population_total",0
"2166","COD","Congo, Dem. Rep.","Africa","Urban_population_PC_of_total_population",0
"2167","COG","Congo, Rep.","Africa","icu_patients",100
"2168","COG","Congo, Rep.","Africa","icu_patients_per_million",100
"2169","COG","Congo, Rep.","Africa","hosp_patients",100
"2170","COG","Congo, Rep.","Africa","hosp_patients_per_million",100
"2171","COG","Congo, Rep.","Africa","weekly_icu_admissions",100
"2172","COG","Congo, Rep.","Africa","weekly_icu_admissions_per_million",100
"2173","COG","Congo, Rep.","Africa","weekly_hosp_admissions",100
"2174","COG","Congo, Rep.","Africa","weekly_hosp_admissions_per_million",100
"2175","COG","Congo, Rep.","Africa","total_tests",100
"2176","COG","Congo, Rep.","Africa","new_tests",100
"2177","COG","Congo, Rep.","Africa","total_tests_per_thousand",100
"2178","COG","Congo, Rep.","Africa","new_tests_per_thousand",100
"2179","COG","Congo, Rep.","Africa","new_tests_smoothed",100
"2180","COG","Congo, Rep.","Africa","new_tests_smoothed_per_thousand",100
"2181","COG","Congo, Rep.","Africa","tests_per_case",100
"2182","COG","Congo, Rep.","Africa","positive_rate",100
"2183","COG","Congo, Rep.","Africa","hospital_beds_per_thousand",100
"2184","COG","Congo, Rep.","Africa","reproduction_rate",17.19
"2185","COG","Congo, Rep.","Africa","total_deaths",6.25
"2186","COG","Congo, Rep.","Africa","total_deaths_per_million",6.25
"2187","COG","Congo, Rep.","Africa","new_cases_smoothed",2.34
"2188","COG","Congo, Rep.","Africa","new_deaths_smoothed",2.34
"2189","COG","Congo, Rep.","Africa","new_cases_smoothed_per_million",2.34
"2190","COG","Congo, Rep.","Africa","new_deaths_smoothed_per_million",2.34
"2191","COG","Congo, Rep.","Africa","stringency_index",1.56
